"","Time","Dedr","Age","Brt","Value","Claims"
"15366",1,75000,2.3,9.73,15.98,1
"15367",1,150000,2.89,10.35,16.38,1
"15368",0.71,150000,2.89,10.35,16.38,0
"15369",0.31,150000,2.89,10.35,16.52,0
"15370",1,150000,1.61,10.33,17.07,0
"15371",1,150000,1.61,10.28,16.95,0
"15372",0.99,150000,1.61,10.28,16.65,0
"15373",0.19,150000,1.61,10.27,16.65,0
"15377",1,126180,2.08,10.25,16.41,0
"15416",0.25,99999,3.18,10.64,15.89,0
"15417",1,3e+05,3.18,10.64,15.89,0
"15418",0.22,3e+05,2.94,12.05,17.28,0
"15419",0.78,3e+05,2.94,12.05,17.5,0
"15420",0.22,3e+05,3,12.05,17.28,0
"15421",0.78,3e+05,3,12.05,17.5,0
"15422",0.22,250000,2.77,11.79,17.09,0
"15423",0.78,250000,2.77,11.79,17.31,0
"15424",0.22,250000,2.83,11.79,17.06,0
"15425",0.78,250000,2.83,11.79,17.28,0
"15426",0.22,250000,2.77,11.79,17.09,0
"15427",0.78,250000,2.77,11.79,17.31,0
"15428",0.22,3e+05,2.3,11.95,17.5,0
"15429",0.78,3e+05,2.3,11.95,17.73,1
"15481",0.25,1e+05,2.77,11.4,17,0
"15482",0.22,1e+05,2.77,11.4,16.99,0
"15483",0.27,1e+05,2.77,11.4,17,0
"15484",0.25,1e+05,2.77,11.4,17.02,0
"15485",0.25,1e+05,2.77,11.4,17,0
"15486",0.22,1e+05,2.77,11.4,16.99,0
"15487",0.27,1e+05,2.77,11.4,17,0
"15488",0.25,1e+05,2.77,11.4,17.02,0
"15489",0.25,1e+05,2.77,11.4,17,0
"15490",0.22,1e+05,2.77,11.4,16.99,0
"15491",0.27,1e+05,2.77,11.4,17,0
"15492",0.25,1e+05,2.77,11.4,17.02,0
"15509",0.25,1e+05,2.77,11.4,17,0
"15510",0.22,1e+05,2.77,11.4,16.99,0
"15511",0.27,1e+05,2.77,11.4,17,0
"15512",0.25,1e+05,2.77,11.4,17.02,0
"15517",0.25,1e+05,2.77,11.4,17,0
"15518",0.22,1e+05,2.77,11.4,16.99,0
"15519",0.27,1e+05,2.77,11.4,17,0
"15520",0.25,1e+05,2.77,11.4,17.02,0
"15529",0.25,1e+05,2.71,11.4,17.05,0
"15530",0.22,1e+05,2.71,11.4,17.05,1
"15531",0.27,1e+05,2.71,11.4,17.05,0
"15532",0.25,1e+05,2.71,11.4,17.07,0
"15541",0.25,1e+05,2.71,11.4,17.05,0
"15542",0.22,1e+05,2.71,11.4,17.05,0
"15543",0.27,1e+05,2.71,11.4,17.05,0
"15544",0.25,1e+05,2.71,11.4,17.07,0
"15545",0.25,50000,2.71,11.4,17.05,1
"15546",0.22,1e+05,2.71,11.4,17.05,0
"15547",0.27,1e+05,2.71,11.4,17.05,0
"15548",0.25,1e+05,2.71,11.4,17.07,0
"15621",0.25,1e+05,2.4,11.38,17.06,0
"15622",0.22,1e+05,2.4,11.38,17.02,0
"15623",0.27,1e+05,2.4,11.38,17.03,0
"15624",0.25,1e+05,2.4,11.38,16.95,0
"15625",0.25,1e+05,2.3,11.38,17.08,0
"15626",0.22,1e+05,2.3,11.38,17.03,0
"15627",0.27,1e+05,2.3,11.38,17.04,0
"15628",0.25,1e+05,2.3,11.38,17,0
"15629",0.25,1e+05,2.3,11.38,17.09,0
"15630",0.11,1e+05,2.3,11.38,16.93,0
"15631",0.62,175000,2.3,11.38,16.92,0
"15632",0.04,1e+05,2.08,10.59,16.48,0
"15633",0.72,1e+05,2.08,10.59,16.91,0
"15668",0.96,135000,2.56,10.14,16.3,0
"15669",1,75000,3.3,9.97,15.04,0
"15670",1,1e+05,3.26,10.48,15.2,0
"15671",1,1e+05,3.26,10.48,15.2,0
"15675",1,150000,2.89,10.35,16.52,0
"15676",1,90000,3.26,10.68,15.89,1
"15678",0.35,90000,3.09,10.12,15.76,0
"15679",0.43,90000,3.09,10.15,15.76,0
"15681",1,90000,3.26,10.71,15.89,0
"15683",1,1e+05,3.09,10.12,16.12,0
"15684",1,125000,3.14,11.42,15.76,1
"15692",0.5,65000,3.04,9.28,15.89,0
"15693",1.01,65000,3.04,9.28,15.89,0
"15699",1,85000,2.48,10.56,16.81,0
"15720",1,75000,3.14,10.05,16.01,0
"15721",1,75000,3.4,9.36,15.42,0
"15722",1,75000,3.14,9.62,15.61,0
"15729",1,1e+05,2.4,10.55,16.56,0
"15730",1,1e+05,3.18,10.23,16.63,0
"15732",0.8,1e+05,2.08,10.59,16.91,0
"15738",0.5,1e+05,2.48,10.56,16.43,0
"15930",0.98,150000,2.48,10.19,15.91,1
"15931",0.46,150000,2.48,11.25,16.48,0
"15932",0.16,150000,2.48,11.25,16.5,0
"15933",0.38,150000,2.48,11.25,16.54,0
"15977",0.75,150000,2.2,10.57,16.22,0
"15978",0.25,150000,2.2,10.57,16.25,0
"15979",0.75,150000,2.08,10.57,16.28,0
"15980",0.25,150000,2.08,10.57,16.3,0
"15981",0.46,150000,2.48,11.25,16.48,0
"15982",0.14,150000,2.48,11.25,16.5,0
"15983",0.18,150000,2.3,10.54,16.11,0
"15984",0.46,150000,2.2,10.57,16.2,0
"15985",0.28,150000,2.2,10.57,16.22,0
"15986",0.25,150000,2.2,10.57,16.25,0
"15987",0.02,250000,2.3,10.13,15.94,0
"15988",0.46,150000,2.08,10.57,16.25,0
"15989",0.28,150000,2.08,10.57,16.28,0
"15990",0.25,150000,2.08,10.57,16.3,0
"16016",0.46,250000,1.79,10.31,16.28,0
"16017",0.28,250000,1.79,10.31,16.25,0
"16018",0.25,250000,1.79,10.31,16.28,0
"16025",0.87,75000,2.56,10.17,16.23,0
"16060",1,75000,3.14,10.04,16.34,0
"16087",0.32,1e+05,2.3,10.55,16.54,0
"16131",1,125000,3.04,10.11,15.37,0
"16132",0.3,1e+05,2.48,10.05,16.3,0
"16146",1,150000,2.4,10.17,16.25,0
"16147",0.22,75000,3.04,10.08,15.42,0
"16178",1,150000,3.09,10.01,16.59,0
"16179",0.03,150000,3.09,10.01,16.59,0
"16288",1,250000,3.14,10.07,15.76,0
"16290",1,250000,3.14,10.12,15.76,0
"16292",1,250000,1.79,10.31,16.65,0
"16293",1,250000,3.09,10.09,15.76,0
"16294",1,250000,2.3,10.17,16.45,0
"16295",1,250000,3.14,10.12,15.76,0
"16297",1,250000,3.14,10.12,15.76,1
"16298",1,250000,3.14,10,15.76,0
"16299",1,250000,3.09,10.17,15.76,0
"16300",1,250000,1.79,10.31,16.65,0
"16303",1,75000,2.48,9.68,15.99,0
"16314",1,250000,2.3,11.59,17.22,0
"16315",1,250000,2.3,11.59,17.22,0
"16344",1,1e+05,2.56,10.17,16.3,0
"16345",1,1e+05,3.14,10,16.12,0
"16346",1,1e+05,3.4,9.9,15.61,1
"16347",0.81,1e+05,3.43,10.06,15.61,0
"16362",1,125000,2.89,10.51,16.3,0
"16364",1,125000,2.89,10.51,16.3,0
"16369",1,150000,3.4,10.34,14.91,0
"16371",1.28,150000,3.18,10.6,15.99,0
"16372",1.28,1e+05,3.14,10.23,15.89,0
"16373",1.28,150000,3.26,10.47,15.87,0
"16374",1.28,150000,2.94,10.51,16.23,1
"16375",1.01,1e+05,3.22,10.31,15.79,0
"16376",1.28,150000,3.14,10.49,15.99,0
"16378",1.28,150000,2.83,10.53,16.36,0
"16379",1.28,125000,2.3,10.54,16.36,0
"16380",1,250000,3.14,10.48,15.76,0
"16381",1,250000,3.14,10.48,15.76,0
"16382",1,250000,3.26,10.47,15.42,0
"16383",1,250000,3.09,10.51,15.89,0
"16385",1.28,1e+05,3.14,10.23,15.89,0
"16392",1,85000,2.83,10.06,16.08,0
"16393",1,85000,3.14,9.98,15.94,1
"16395",1,85000,3.18,9.74,15.3,0
"16396",0.85,85000,3.22,9.8,14.85,0
"16397",0.15,85000,3.22,9.8,15.1,0
"16399",0.91,1e+05,1.95,10.54,16.48,0
"16402",0.58,75000,1.79,9.74,16.4,0
"16403",0.42,75000,1.79,9.74,16.36,0
"16404",1,75000,1.79,9.77,16.36,0
"16405",0.58,75000,2.83,9.75,15.73,0
"16406",0.42,75000,2.83,9.75,15.79,0
"16407",0.11,75000,3.14,9.74,15.38,0
"16408",0.58,75000,1.61,9.74,16.43,1
"16409",0.42,75000,1.61,9.74,16.4,0
"16410",0.58,75000,2.56,9.72,15.99,0
"16411",0.42,75000,2.56,9.72,16.03,0
"16412",0.58,75000,1.79,9.77,16.43,0
"16413",0.42,75000,1.79,9.77,16.4,0
"16444",1,1e+05,2.64,10.49,16.38,0
"16445",1,1e+05,3.18,10.5,15.83,0
"16446",1,1e+05,3.26,10.45,15.61,0
"16447",1,1e+05,2.89,10.5,16.21,0
"16458",1,1e+05,2.08,10.57,16.81,0
"16459",1,1e+05,2.3,10.57,16.81,0
"16460",1,125000,3.22,10.47,15.42,0
"16462",1,85000,2.77,10.06,16.08,0
"16472",0.5,135000,3.18,10.11,15.42,0
"16473",0.5,135000,3.14,10.12,15.42,0
"16474",0.29,175000,3.09,11.44,16.52,0
"16475",0.43,135000,3.18,10.12,15.42,0
"16485",0.39,75000,2.48,9.76,15.99,0
"16486",0.42,75000,2.48,9.76,16.08,0
"16491",0.35,135000,2.48,10.17,16.49,0
"16492",0.3,135000,2.4,10.57,16.71,0
"16495",0.58,3e+05,3.09,11.77,16.54,0
"16496",0.67,1e+05,2.08,10.54,16.48,0
"16498",0.28,135000,2.08,10.2,16.65,0
"16503",0.21,135000,2.2,10.17,16.62,0
"16507",0.19,75000,3.14,9.84,15.16,0
"16508",0.15,75000,3.09,9.84,15.25,0
"16517",0.39,250000,1.61,11.08,17.79,0
"16522",0.03,150000,3.22,10.76,16.38,0
"16523",0.01,135000,1.79,10.29,16.86,0
"16524",0.35,75000,2.71,9.67,15.79,0
"16529",0.26,250000,1.61,11.17,17.79,0
"16532",0.28,1e+05,2.3,8.7,15.61,0
"16545",0.02,1e+05,1.61,9.93,16.53,0
"16546",0.23,150000,2.3,10.57,16.71,0
"16547",0.22,150000,2.3,10.57,16.71,0
"16572",0.42,1e+05,3.22,10.73,15.72,0
"16573",1,1e+05,3.22,10.73,15.72,0
"16574",1,1e+05,3.26,10.72,15.72,1
"16575",1,1e+05,3.26,10.73,15.72,1
"16576",1,1e+05,3.26,10.73,15.72,0
"16577",1,1e+05,3.3,10.73,15.72,0
"16578",0.71,1e+05,3.3,10.75,15.72,0
"16585",0.5,150000,3.04,9.75,16.45,0
"16586",1,150000,3.04,9.75,16.45,0
"16587",0.5,150000,3.09,9.76,16.45,0
"16588",1,150000,3.09,9.76,16.45,0
"16593",0.5,150000,3.04,10.06,16.45,1
"16594",1,150000,3.04,10.06,16.45,0
"16595",0.5,150000,3.04,10.06,16.45,0
"16596",1,150000,3.04,10.06,16.45,0
"16597",0.5,150000,3.14,9.79,16.3,0
"16598",1,150000,3.14,9.79,16.3,0
"16599",0.5,150000,3.09,9.79,16.3,0
"16600",1,150000,3.09,9.79,16.3,0
"16601",0.5,150000,2.2,10.54,17.03,0
"16602",0.5,150000,2.3,10.54,17.03,0
"16603",1,150000,2.3,10.54,17.03,1
"16622",1,250000,2.56,10.44,16.99,0
"16624",1,250000,2.56,10.44,16.99,1
"16638",0.18,250000,1.61,10.51,17.34,0
"16700",1,126180,2.56,10.51,15.1,0
"16701",1,126180,2.64,10.56,14.06,0
"16702",1,126180,2.48,10.51,15.37,0
"16703",1,175000,2.71,11.42,16.34,1
"16704",0.2,175000,2.89,11.42,16.13,0
"16716",1,250000,2.3,10.2,16.72,0
"16717",1,250000,2.3,10.2,16.72,0
"16718",1,250000,2.2,10.2,16.72,0
"16719",1,250000,2.2,10.2,16.72,0
"16737",1,350000,2.08,10.27,17.03,0
"16738",1,350000,2.08,10.31,17.03,0
"16751",0.5,150000,3.09,10.05,16.3,1
"16752",1,150000,3.09,10.05,16.3,0
"16759",0.48,1e+05,1.79,10.6,16.8,0
"16760",0.22,1e+05,1.79,10.6,16.99,0
"16761",0.3,1e+05,1.79,10.6,17.15,0
"16765",0.48,1e+05,1.95,10.6,16.8,0
"16766",0.22,1e+05,1.95,10.6,16.99,0
"16767",0.3,1e+05,1.95,10.6,17.15,0
"16768",0.48,1e+05,2.56,10.55,16.52,0
"16769",0.22,1e+05,2.56,10.55,16.71,0
"16770",0.3,1e+05,2.56,10.55,16.99,0
"16771",0.48,1e+05,1.95,10.6,16.8,0
"16772",0.22,1e+05,1.95,10.6,16.99,0
"16773",0.3,1e+05,1.95,10.6,17.15,0
"16804",1,175000,3.26,9.63,16.12,0
"16805",0.52,175000,3.43,9.57,15.89,0
"16806",0.79,75000,2.56,10.49,16.99,0
"16807",0.82,75000,2.48,10.49,16.99,0
"16886",1.11,70000,2.56,10.58,17.07,0
"16887",1.5,70000,2.3,10.55,17.07,0
"16888",1.25,70000,2.2,10.55,17.07,0
"16889",1.5,70000,2.2,10.58,17.07,0
"16890",1.5,70000,2.2,10.58,17.07,0
"16891",1.5,70000,2.2,10.47,17.07,0
"16892",1.5,70000,2.2,10.58,17.07,0
"16893",0.17,70000,3.18,10.62,16.28,0
"16894",1,75000,2.4,10.16,16.42,0
"16895",1,75000,3.09,9.88,16.16,0
"16896",1,75000,3.09,9.88,16.16,0
"16898",1,75000,2.64,10.51,16.52,0
"16899",1,75000,2.94,10.49,16.34,0
"16900",1,75000,2.64,10.01,16.38,0
"16901",1,75000,1.95,10.27,16.81,0
"16902",1,75000,3.37,10.53,15.38,0
"16903",0.15,1e+05,2.56,10.18,16.4,0
"16904",1,1e+05,2.3,10.12,16.74,0
"16905",0.1,1e+05,2.3,10.12,16.74,0
"16906",0.27,1e+05,2.3,10.12,16.77,0
"16907",0.92,1e+05,2.3,10.12,16.41,0
"16908",0.08,1e+05,2.3,10.12,16.59,0
"16909",0.1,1e+05,2.3,10.12,16.59,0
"16910",0.32,1e+05,2.3,10.12,16.77,0
"16911",1,50000,3.22,10.05,15.64,0
"16912",0.1,50000,3.22,10.05,15.64,0
"16913",1,50000,3.14,9.54,15.5,0
"16914",0.1,50000,3.14,9.54,15.5,0
"16915",1,50000,3.18,9.54,15.42,0
"16916",0.1,50000,3.18,9.54,15.42,0
"16988",0.25,1e+05,2.71,11.06,16.75,0
"16989",0.75,1e+05,2.71,11.06,16.91,0
"16990",0.25,1e+05,2.77,11.06,16.68,0
"16991",0.75,1e+05,2.77,11.06,16.85,0
"17043",1,125000,2.4,11.35,17.18,0
"17044",0.5,125000,2.4,11.35,17.18,0
"17045",1,125000,2.4,11.35,17.18,0
"17046",0.5,125000,2.4,11.35,17.18,0
"17047",1,125000,2.4,11.35,17.18,1
"17048",0.5,125000,2.4,11.35,17.18,0
"17049",1,125000,2.4,11.35,17.18,0
"17050",0.5,125000,2.4,11.35,17.18,0
"17051",1,1e+05,2.56,11.31,16.92,0
"17052",0.5,1e+05,2.56,11.31,16.92,0
"17053",1,1e+05,2.56,11.31,16.92,0
"17054",0.5,1e+05,2.56,11.31,16.92,1
"17062",0.43,150000,2.89,11.25,16.36,0
"17063",1,1e+05,2.48,9.8,16.12,1
"17064",1,1e+05,2.48,9.8,16.12,0
"17065",1,1e+05,3.04,10.16,15.89,0
"17066",1,1e+05,3.04,10.16,15.89,0
"17079",1.25,250000,2.89,10.63,17.03,0
"17080",1.25,250000,3.26,10.08,17.03,0
"17081",1.25,250000,2.2,10.63,17.03,0
"17082",1.25,250000,1.95,10.63,17.03,0
"17083",1.25,125000,3.18,10.04,16.12,0
"17084",1.25,125000,3.43,9.95,16.12,0
"17085",1.25,250000,3.4,9.81,16.12,0
"17086",1.25,250000,3.61,9.88,16.12,0
"17100",1,1e+05,2.3,10.17,16.3,0
"17101",1,1e+05,2.48,10.16,16.3,0
"17102",1,1e+05,2.48,10.18,16.3,0
"17103",1,1e+05,2.3,10.18,16.3,0
"17104",1,1e+05,2.89,10.55,16.12,0
"17105",1,1e+05,2.89,10.55,16.12,0
"17106",1,1e+05,2.89,10.55,16.12,0
"17107",1,1e+05,3.14,9.73,15.42,0
"17108",1,1e+05,3.14,9.8,15.42,0
"17109",1,1e+05,3.14,9.8,15.42,0
"17110",1,1e+05,3.04,9.94,15.42,0
"17111",1,1e+05,3.18,9.73,15.42,0
"17112",1,1e+05,3.04,10.01,15.42,0
"17113",1,1e+05,3.26,10.01,15.07,0
"17114",1,1e+05,3.26,10.01,15.07,0
"17115",1,1e+05,3.26,10.01,15.07,0
"17116",1,50000,1.95,10.59,16.73,0
"17117",1,50000,2.4,10.55,16.64,0
"17118",1,50000,2.4,10.57,16.64,1
"17119",1,50000,1.79,10.6,16.73,0
"17164",0.62,90000,2.48,9.76,16.3,0
"17165",0.38,90000,2.48,9.76,16.34,0
"17166",0.62,90000,2.4,9.76,16.3,0
"17167",0.38,90000,2.4,9.76,16.38,0
"17189",1,75000,2.48,10.2,16.94,0
"17190",1,75000,2.48,10.2,16.94,0
"17191",1,75000,3.14,10.12,16.47,0
"17192",0.79,75000,3.14,10.02,16.47,0
"17193",0.21,75000,3.14,10.11,16.37,0
"17194",1,90000,2.3,10.17,16.45,0
"17195",1,90000,2.56,10.18,16.59,1
"17196",1,90000,1.95,10.26,16.55,0
"17197",1,90000,2.94,10.16,16.29,0
"17201",1,1e+05,2.77,10.63,16.71,0
"17202",1,1e+05,2.71,10.63,16.71,0
"17203",1,1e+05,2.71,10.74,16.76,1
"17204",1,1e+05,2.71,10.73,16.76,0
"17206",0.73,1e+05,3.14,10.14,15.61,0
"17207",0.4,1e+05,3.14,10.12,15.42,0
"17208",1,1e+05,2.77,10.63,16.71,0
"17229",1,60000,3.09,10.11,16.23,0
"17230",1,50000,2.08,9.72,16.1,0
"17286",0.37,1e+05,1.61,10.31,16.59,0
"17290",1,150000,3.33,11.4,17.32,1
"17291",1,1e+05,3.33,11.4,15.61,0
"17309",0.17,1e+05,2.64,10.13,16.52,0
"17310",1,125000,2.83,10.36,15.76,0
"17311",1,125000,2.77,10.36,15.76,0
"17361",0.54,175000,3.14,10.72,15.84,0
"17364",1,175000,3.14,10.71,15.84,1
"17365",0.44,175000,3.14,10.71,15.84,0
"17366",0.62,175000,3.14,10.71,15.84,0
"17367",1,175000,3.14,10.72,15.84,0
"17368",0.44,175000,3.14,10.72,15.84,0
"17369",1,175000,3.14,10.72,15.84,0
"17370",0.44,175000,3.14,10.72,15.84,0
"17371",1,175000,3.14,10.72,15.84,1
"17372",0.44,175000,3.14,10.72,15.84,0
"17391",0.78,150000,2.48,11.36,17.25,0
"17392",0.22,150000,2.48,11.36,17.37,0
"17393",0.78,150000,2.48,11.36,17.25,1
"17394",0.22,150000,2.48,11.36,17.37,0
"17397",0.78,1e+05,2.56,10.17,16.52,0
"17398",0.22,1e+05,2.56,10.17,16.65,0
"17399",0.78,1e+05,2.56,10.17,16.45,0
"17400",0.22,1e+05,2.56,10.17,16.65,0
"17401",0.78,1e+05,2.56,10.05,16.3,0
"17402",0.22,1e+05,2.56,10.05,16.59,0
"17403",0.78,1e+05,2.83,10.06,16.12,0
"17404",0.22,1e+05,2.83,10.06,16.38,0
"17406",0.78,1e+05,3.26,10.45,15.61,0
"17407",0.22,1e+05,3.26,10.45,15.76,0
"17409",0.78,1e+05,3.3,10.47,15.42,0
"17410",0.22,1e+05,3.3,10.47,15.76,0
"17412",0.78,1e+05,3.33,10.03,14.91,0
"17413",0.22,1e+05,3.33,10.03,15.2,0
"17414",0.78,1e+05,3.4,10.17,14.91,0
"17415",0.22,1e+05,3.4,10.17,15.07,0
"17416",0.78,1e+05,3.37,10.03,14.91,0
"17417",0.22,1e+05,3.37,10.03,15.2,0
"17418",0.78,75000,1.95,10.27,16.81,0
"17419",0.22,75000,1.95,10.27,16.99,0
"17420",0.08,75000,2.08,10.26,16.71,0
"17421",0.7,75000,2.08,10.26,16.76,0
"17422",0.22,75000,2.08,10.26,17.03,0
"17423",0.78,75000,1.79,10.24,16.81,0
"17424",0.22,75000,1.79,10.24,17.03,0
"17439",0.32,1e+05,2.4,10.55,16.54,0
"17440",0.68,126180,2.4,10.55,15.84,0
"17441",0.42,1e+05,2.56,10.56,16.43,0
"17442",0.68,125000,1.61,11.38,17.33,0
"17443",0.5,125000,1.61,11.38,17.33,0
"17444",0.32,125000,1.61,11.39,17.33,0
"17445",0.5,125000,1.61,11.39,17.33,0
"17446",0.5,125000,1.61,11.38,17.33,0
"17447",0.5,125000,1.61,11.38,17.33,0
"17448",0.84,125000,1.61,11.38,17.33,0
"17449",0.5,125000,1.61,11.38,17.33,0
"17450",1,125000,1.61,11.38,17.33,0
"17451",0.5,125000,1.61,11.38,17.33,0
"17488",1,1e+05,2.64,10.73,16.76,0
"17489",1,1e+05,2.71,10.73,16.71,0
"17490",1,1e+05,2.64,10.73,16.76,0
"17491",1,1e+05,2.77,10.63,16.62,1
"17510",1,1e+05,2.48,10.18,16.19,0
"17511",0.08,125000,3.09,10.11,15.37,0
"17516",1,1e+05,2.77,10.95,17.28,0
"17517",1,1e+05,2.83,10.95,17.28,0
"17518",1,1e+05,2.83,10.95,17.28,0
"17519",1,1e+05,2.77,10.95,17.28,0
"17520",1,1e+05,2.77,10.95,17.28,0
"17521",1,1e+05,2.77,10.95,17.28,0
"17522",1,1e+05,2.83,10.95,17.28,0
"17526",1,1e+05,2.77,10.95,17.22,0
"17527",1,1e+05,2.77,10.95,17.22,0
"17556",1,1e+05,2.56,10.28,16.45,0
"17557",1,1e+05,2.56,10.28,16.45,0
"17573",0.87,150000,3.04,11.33,16.3,0
"17584",1,60000,3.14,9.67,15.76,0
"17628",1,92500,1.79,10.31,16.81,0
"17629",1,92500,1.79,10.31,16.81,1
"17630",0.73,92500,1.61,10.28,16.81,0
"17670",0.34,2e+05,3.22,11.64,16.12,0
"17671",0.54,2e+05,3.22,11.64,16.12,0
"17672",0.12,2e+05,3.22,11.64,16.41,0
"17673",1,1e+05,2.3,8.75,16.45,0
"17674",1,1e+05,2.3,8.75,16.41,0
"17832",1,75000,3.18,9.85,16.91,0
"17833",0.24,50000,2.89,9.56,16.81,0
"17834",1,50000,3.14,8.97,16.77,3
"17835",0.81,75000,3.14,9.85,16.12,0
"17836",0.7,75000,3.14,9.87,16.12,1
"17837",0.66,75000,3.14,9.88,16.12,0
"17838",0.6,75000,3.14,9.88,16.12,0
"17843",1,75000,3.09,9.76,15.42,0
"17844",1,75000,3.18,9.46,15.08,0
"17845",1,75000,3.18,9.54,15.08,0
"17846",1,75000,3.14,9.42,14.91,0
"17847",1,75000,3.09,9.76,15.42,0
"17852",1,1e+05,3.22,10.71,15.61,0
"17854",1,1e+05,3.26,10.71,15.61,0
"17881",0.71,150000,3.3,10.51,15.79,0
"17882",0.3,150000,3.3,10.51,15.89,0
"17883",0.13,1e+05,3.18,10.01,15.89,0
"17890",0.71,1e+05,3.22,9.92,15.89,0
"17891",0.3,1e+05,3.22,9.92,15.46,0
"17892",0.71,1e+05,3.26,9.92,15.79,0
"17893",0.3,1e+05,3.26,9.92,15.42,0
"17894",0.71,1e+05,3.18,10.11,15.99,0
"17895",0.3,1e+05,3.18,10.11,15.73,0
"17896",0.71,1e+05,3.18,10.11,15.99,0
"17897",0.3,1e+05,3.18,10.11,15.73,0
"17898",0.71,150000,3.26,10.45,15.79,0
"17899",0.3,150000,3.26,10.45,15.89,0
"17900",1,1e+05,3.18,10.01,15.89,0
"17903",0.71,175000,2.71,11.31,17.12,0
"17904",0.3,175000,2.71,11.31,17.34,0
"17905",0.71,175000,2.71,11.3,17.12,0
"17906",0.3,175000,2.71,11.3,17.34,0
"17907",0.71,175000,2.71,11.31,17.12,0
"17908",0.3,175000,2.71,11.31,17.34,0
"17909",0.71,175000,2.64,11.3,17.15,1
"17910",0.3,175000,2.64,11.3,17.4,0
"17911",0.71,150000,2.94,10.51,16.3,0
"17912",0.3,150000,2.94,10.51,16.45,0
"17913",0.71,150000,2.94,10.51,16.3,1
"17914",0.3,150000,2.94,10.51,16.45,0
"17915",0.71,150000,2.94,10.52,16.3,0
"17916",0.3,150000,2.94,10.52,16.45,0
"17917",0.71,150000,2.56,10.57,16.87,0
"17918",0.3,150000,2.56,10.57,16.91,0
"17919",0.71,150000,2.48,10.57,16.91,0
"17920",0.3,150000,2.48,10.57,16.99,0
"17926",0.71,175000,2.2,11.38,17.46,1
"17927",0.3,175000,2.2,11.38,17.6,0
"17934",0.71,175000,2.64,11.24,16.99,0
"17935",0.3,175000,2.64,11.24,17.28,0
"17936",0.71,150000,2.56,10.55,16.81,0
"17937",0.3,150000,2.56,10.55,16.91,0
"17938",0.71,150000,1.79,10.6,17.01,0
"17939",0.3,150000,1.79,10.6,17.22,0
"17954",0.71,175000,2.2,11.37,17.4,0
"17955",0.3,175000,2.2,11.37,17.6,0
"17956",0.71,175000,2.2,11.37,17.4,0
"17957",0.3,175000,2.2,11.37,17.6,0
"17963",0.69,150000,1.95,11.38,17.5,0
"17964",0.31,150000,1.95,11.38,17.74,0
"17965",0.69,150000,1.95,11.36,17.5,0
"17966",0.31,150000,1.95,11.36,17.74,0
"17968",0.69,150000,2.08,11.38,17.45,0
"17969",0.31,150000,2.08,11.38,17.68,0
"17970",0.69,150000,2.08,11.38,17.45,0
"17971",0.31,150000,2.08,11.38,17.68,0
"17972",0.69,150000,2.08,11.38,17.45,0
"17973",0.31,150000,2.08,11.38,17.68,0
"17974",0.69,150000,2.48,11.3,17.22,0
"17975",0.31,150000,2.48,11.3,17.37,0
"17976",0.69,1e+05,1.79,10.55,17.07,0
"17977",0.31,1e+05,1.79,10.55,17.26,0
"17978",0.69,1e+05,1.95,10.6,17.03,0
"17979",0.31,1e+05,1.95,10.6,17.21,0
"17980",0.69,1e+05,1.95,10.6,17.03,0
"17981",0.31,1e+05,1.95,10.6,17.25,0
"17982",0.69,150000,2.64,11.25,17.07,0
"17983",0.31,150000,2.64,11.25,17.22,0
"17984",0.69,1e+05,2.2,10.56,16.95,0
"17985",0.31,1e+05,2.2,10.56,17.14,0
"17986",0.69,1e+05,2.2,10.56,16.95,0
"17987",0.31,1e+05,2.2,10.56,17.14,0
"17988",0.69,1e+05,2.2,10.56,16.95,0
"17989",0.31,1e+05,2.2,10.56,17.14,0
"17990",0.69,1e+05,2.4,10.51,16.86,0
"17991",0.31,1e+05,2.4,10.51,17,0
"17992",0.69,125000,3.14,10.45,16.12,0
"17993",0.31,125000,3.14,10.45,16.27,0
"17999",0.54,1e+05,2.94,10.51,15.79,0
"18000",1,1e+05,3.04,10.52,15.61,0
"18001",0.5,1e+05,3.04,10.52,15.61,0
"18002",0.67,175000,2.48,11.3,17.28,0
"18003",0.3,175000,2.48,11.3,17.6,0
"18018",1,75000,3.26,9.8,16.07,0
"18019",1,75000,2.2,10.24,17.03,1
"18020",0.58,175000,2.48,10.53,16.99,0
"18021",0.42,175000,2.48,10.53,17.28,0
"18022",0.58,175000,2.71,10.53,16.91,0
"18023",0.42,175000,2.71,10.53,17.22,0
"18024",0.58,175000,1.95,10.57,17.07,0
"18025",0.42,175000,1.95,10.57,17.28,0
"18026",0.58,175000,1.79,10.57,17.07,0
"18027",0.42,175000,1.79,10.57,17.28,0
"18028",0.58,175000,1.95,10.27,17.07,0
"18029",0.42,175000,1.95,10.27,17.28,0
"18030",0.58,175000,1.95,10.57,17.07,0
"18031",0.42,175000,1.95,10.57,17.28,0
"18032",0.51,175000,1.95,11.38,17.25,0
"18033",0.58,175000,1.79,10.33,17.07,0
"18034",0.42,175000,1.79,10.33,17.28,0
"18035",0.58,175000,1.79,10.28,16.95,0
"18036",0.42,175000,1.79,10.28,17.22,0
"18037",0.6,175000,2.94,10.35,16.45,0
"18038",0.29,125000,2.94,10.35,16.36,0
"18039",0.13,3e+05,2.94,10.35,16.52,0
"18040",0.08,175000,3.09,10.35,16.38,0
